query_id,CL99XT,Dm8TFidf,GE8ATDN2,INQ601,Mer8Adtd2,acsys8alo,acsys8alo2,apl8c621,apl8ctd,att99atde,fub99a,ibms99b,nttd8ale,ok8asxc,pir9Attd,Overall
401,0.4556777720647188,0.10470880467983837,0.33134779817579585,0.13089370374809187,0.14266363473502738,0.4138286781900028,0.3211872289872322,0.42398518727024626,0.06438917903915829,0.13866393537769353,0.017657764173765668,0.08327810446076625,0.03914997599135264,0.10597768945416901,0.07940437465016019,0.1901875887332013
402,0.5707344431513997,0.5866726552382467,0.7340841795509963,0.43529294193270834,0.5366384344460772,0.7170118476736514,0.6950965428977783,0.7203184314496217,0.7496768479100957,0.6614059058413183,0.6368272641844636,0.3976392370230409,0.6908997949137399,0.5580627845801482,0.5047887096298004,0.6130100013615392
403,0.7148057314792529,0.9420748105261402,0.9666986660145083,0.922230327632696,0.804226508265165,0.9744638446104712,0.9722819586162539,0.9554712751353334,0.9777908313217856,0.9765058732260752,0.9679287183128785,0.9455973995355516,0.9592410942503938,0.9712049493537933,0.9698164109048045,0.9346892266123404
404,0.5190864655374661,0.4826968177534776,0.5307279620902199,0.4525997894930361,0.5543327165921923,0.5578458251414732,0.5139853159305634,0.5732399100681121,0.5621597576554765,0.5487866699837017,0.5448294832970139,0.5018779274853088,0.558734862718404,0.5714576831697951,0.5382672387391241,0.5340418950436909
405,0.7419050192569427,0.42730602239421256,0.7169843504041931,0.20147006872316067,0.3666098226451798,0.6599880905444817,0.41370577952763865,0.68039959022164,0.7174406825020031,0.6019003972936413,0.6907308759098881,0.5539943309118449,0.5845562131040072,0.22282047088872597,0.6245182761528841,0.5469553326986962
406,0.8282477915002259,0.3522754985490985,0.4035600577704555,0.748692556385684,0.6753245301158789,0.777417215149244,0.6824329520553222,0.7134804558965152,0.8295491706598335,0.8444928203582674,0.7523328750555608,0.8113451561443662,0.5920136911786431,0.7839181677564991,0.7856032821255675,0.7053790813800773
407,0.8713544619905905,0.4575077123805568,0.6852253173611537,0.5765381970522794,0.4853471379801692,0.5915940978493635,0.45162820222747097,0.8580145675748166,0.7975846422335519,0.7906243462367624,0.6092519956446917,0.6247619047791172,0.7393388750013432,0.7634191945125902,0.7135998282415956,0.6677193654044035
408,0.6119404030263675,0.48253714025374256,0.4887262683667878,0.395277611782504,0.5715282542707081,0.4745403192397074,0.4867745525438649,0.5690805615145313,0.5484538855761604,0.5340099473699654,0.5736936856160834,0.44717553209487754,0.5595184391349243,0.42440322304581674,0.5545541105693835,0.514814262293695
409,0.6233888376687533,0.6199308239676016,0.5675348545467258,0.4963266085180931,0.6303818184697947,0.5096606802786486,0.575791699455109,0.6687639391974656,0.6493068489465232,0.6714770631141732,0.5510676601511381,0.48429461892296716,0.6358592896539024,0.5065565263165974,0.5607144210515145,0.5834037126839339
410,0.9108765600913142,0.7095266326841945,0.9025003510062191,0.9605960274518204,0.937144039782638,0.9476275458408042,0.9364531504600179,0.9578253369160563,0.9752690185290621,0.9752318874768933,0.9705334624195898,0.9739493786003638,0.9277063608876267,0.9388264770947744,0.9795184996345238,0.9335723152583933
411,0.6280147391926462,0.5732187841372377,0.49556483296411447,0.42642756676357624,0.46916954256008925,0.5753654674648777,0.5250655058956268,0.7465741295890683,0.5960837524000203,0.6455385936719349,0.4499701897682426,0.5708417775538951,0.6889380209911603,0.6237264582653778,0.6812917189979314,0.5797194053477199
412,0.6637940247691565,0.009626448585888424,0.5996547805479137,0.5640558083606115,0.42170891104686237,0.6398748504339354,0.5533822570635266,0.1842266004967631,0.2811755059653458,0.7328253893734905,0.5884769551092935,0.6000296590231949,0.4404600259196161,0.6757107680735702,0.6199916490241139,0.5049995755862189
413,0.6776975996808098,0.5350694162879619,0.6986430684703127,0.23211992852181415,0.3548916878382347,0.677180383675966,0.5897637517832662,0.7411715021524933,0.46625909483340633,0.5889168284912788,0.5999322389907689,0.3561889331808241,0.634621525379924,0.2198321269883904,0.4814001495213585,0.5235792157197873
414,0.6197761040724405,0.5415694800291315,0.6746743412587044,0.681472959158867,0.5833852208992333,0.6298265268753284,0.5705052617248616,0.6339043123489614,0.5671113256024954,0.6742212017801186,0.6759467073817359,0.6141219714607047,0.583713286875756,0.6760064302279614,0.6556839130073655,0.6254612695135776
415,0.6017642238173002,0.6338644859399939,0.8708476947448338,0.5199194487517376,0.60467399854509,0.6398691977194308,0.5394213064416048,0.8691518680581403,0.8588601362975727,0.9058706000398938,0.7828931975889728,0.8602002658668391,0.6428358589967894,0.8782593012428233,0.865535223013697,0.7382644538043146
416,0.8679003437141839,0.3731967569555562,0.6961725167540102,0.605761086624991,0.6159341796425698,0.6155440997876594,0.6101807636155225,0.7059660648859812,0.6924090316212268,0.6228626630588256,0.633875307261316,0.7309071111291457,0.7454775104668947,0.6258861107089727,0.6945717398811629,0.6557763524072012
417,0.7281642468713617,0.021558330006950743,0.5569980764281642,0.2343827885486172,0.6894223154176895,0.5886054993557043,0.5973365209080354,0.42674498084108525,0.5854703553588915,0.06110876727570958,0.7002664524237573,0.6533153415955297,0.6249988328761542,0.6920550474242098,0.4389671683101919,0.5066263149094702
418,0.8558905029136296,0.1479761142712076,0.831283756049428,0.6000168595637978,0.7640519897719769,0.6979748123252227,0.7407743778486913,0.8367890237181096,0.8471138431446132,0.8729002473678363,0.8281318430179356,0.7146935544843149,0.8145228005026106,0.7496715915348342,0.8453657344007101,0.743143803394328
419,0.7089493761750708,0.4580585520388072,0.47799778927109593,0.24010740516610632,0.20455918417514476,0.5462999619303581,0.4887764817395951,0.5842090794957101,0.45680567599491634,0.32416388554571196,0.6936900499064609,0.5182248485415019,0.6165814953595155,0.4674911356940994,0.374418903114425,0.477355588276568
420,0.7769466446679775,0.2208651338365366,0.6310153342326157,0.7287134462634677,0.6793359607186247,0.7606062606157297,0.7272784397189789,0.7824884207976456,0.7916087076884332,0.7690039536245525,0.7843128192037127,0.8248358757281187,0.7117160508114908,0.8243527972243663,0.8756829962487187,0.7259175227587312
421,0.3913919914012651,0.04015557697399333,0.1594956846191152,0.17501008195000345,0.21665894925658213,0.13025846374180422,0.13541397523110252,0.15260278724517284,0.3790428587677085,0.37948823101767004,0.1554854040604335,0.2322436922172259,0.2342304471351059,0.3808219122503996,0.3501269698639358,0.23416180171543458
422,0.4970017258626047,0.07213423066995003,0.5090918943914173,0.6777758531532685,0.5263483241550138,0.5988502822678068,0.5298084503035678,0.5657240938339808,0.27485891742714347,0.4752746836210809,0.6543993368691867,0.6386520494547168,0.6768320949840301,0.6025667203711451,0.6320221571513431,0.5287560543010839
423,0.889973161685155,0.8502065603433824,0.6939584671353616,0.7524710348669731,0.8118411547415307,0.8321267307767792,0.8484782673734429,0.8718674593701078,0.8733066074279984,0.8240422980755182,0.7239466571588244,0.7906777993231724,0.8993327399631595,0.8037500068691518,0.7669744869317794,0.8155302288028224
