query_id,CL99XT,Dm8TFidf,GE8ATDN2,INQ601,Mer8Adtd2,acsys8alo,acsys8alo2,apl8c621,apl8ctd,att99atde,fub99a,ibms99b,nttd8ale,ok8asxc,pir9Attd,Overall
401,0.5297427411537247,0.14890567975683364,0.4211448247331081,0.2313046643647214,0.2026532513248785,0.5045308359094167,0.38328874983468053,0.4726742880292882,0.11315122432434982,0.20542761521016553,0.03536212524038449,0.10549756384239081,0.05936051907212586,0.16821440056491213,0.12584838756138386,0.24714045806149093
402,0.6484138658691312,0.6635098234192087,0.7576198324161911,0.4703234683540738,0.6267994712408771,0.7582955296982973,0.7427090188634399,0.7976570312006015,0.7850368054779658,0.72633721993689,0.7193095465051074,0.5385046340811466,0.7318753861137008,0.6358632187628244,0.5807226557070435,0.6788651671764333
403,0.7148057314792529,0.9420748105261402,0.9666986660145083,0.922230327632696,0.804226508265165,0.9744638446104712,0.9722819586162539,0.9554712751353334,0.9777908313217856,0.9765058732260752,0.9679287183128785,0.9455973995355516,0.9592410942503938,0.9712049493537933,0.9698164109048045,0.9346892266123404
404,0.6220134959594248,0.5848262032387292,0.6685147025877174,0.569513235497915,0.6328178045917907,0.652357648345042,0.6035942722226842,0.6832599687069244,0.6758702619568883,0.6508419136046398,0.6781940085825467,0.6188878117484423,0.6575117791223536,0.669093401389583,0.6561391654165077,0.6415623781980793
405,0.7518936180802763,0.4373783214048393,0.737150657390637,0.20147006872316067,0.4248958956225573,0.6599880905444817,0.43328871223782595,0.7213727950020836,0.7476238180314668,0.6312511169554603,0.7006041328853299,0.5741472243292904,0.6143882672693491,0.25172466457917975,0.6741138541864152,0.5707527491494901
406,0.8282477915002259,0.3913488124851711,0.4035600577704555,0.748692556385684,0.6955003473504447,0.777417215149244,0.7031482106394669,0.7134804558965152,0.8295491706598335,0.8444928203582674,0.7523328750555608,0.8113451561443662,0.6108083225705792,0.7839181677564991,0.7856032821255675,0.711963016123192
407,0.8781265407132393,0.5036979945870119,0.7115630151758089,0.6230077837027672,0.539552072930456,0.6373741405409383,0.49750825453226905,0.8580145675748166,0.817683894686195,0.8367893745667888,0.6484896215113155,0.6841755353658755,0.7861166326047792,0.8091830095517458,0.7329862936052358,0.7042845821099495
408,0.6889142144398186,0.5002080540900602,0.5200615259498876,0.44923578177796275,0.6161968613916396,0.5150835022464388,0.5186793185264574,0.6050051961358187,0.588972303444093,0.5792117177178786,0.6009057204011817,0.5019602319447114,0.5685887242693073,0.45580831344880895,0.6074013485326171,0.5544155209544456
409,0.6233888376687533,0.6199308239676016,0.5820483213144284,0.5240922011135825,0.6303818184697947,0.5388169032610278,0.6039679447774644,0.6687639391974656,0.6493068489465232,0.6854337795472587,0.5930682683966775,0.4989695627701306,0.6498271011726258,0.5202465428773383,0.6026817379615274,0.5993949754294801
410,0.9108765600913142,0.7165985712230132,0.9163674774171868,0.9605960274518204,0.937144039782638,0.9547709701850863,0.9364531504600179,0.9578253369160563,0.9752690185290621,0.9752318874768933,0.9705334624195898,0.9739493786003638,0.9413569125737535,0.9457098455018633,0.9795184996345238,0.9368134092175457
411,0.6655918349701563,0.5732187841372377,0.5557888599486361,0.47524525450676663,0.5319379731998645,0.5877457788643049,0.5745653695424374,0.7833866782347999,0.6082859735509096,0.6582216416786146,0.4620510648776186,0.5963045403128209,0.7013735417768072,0.6727479403226571,0.693062081657288,0.6093018211720612
412,0.6941861210147982,0.04890627255462251,0.6733950215523758,0.5900181624766349,0.48121523732856303,0.7014964880813757,0.6011474785597649,0.327735560036196,0.3671348269293663,0.7901717148690512,0.6360860552294658,0.6563277612659649,0.5013168461450701,0.7200234424790102,0.7197663771063539,0.5672618243752409
413,0.6907297175168405,0.5749101694130551,0.7376204065868429,0.3181108330104686,0.46767278243605,0.7102157266380567,0.6296050932250734,0.7813270688655892,0.5186692318281475,0.6532798232898047,0.6393914909980741,0.47504553823163004,0.6939030475954985,0.27224310034724797,0.539994884074471,0.5801812609371233
414,0.648593065589318,0.551218885296923,0.6847986898943922,0.681472959158867,0.6223818188731933,0.6298265268753284,0.5801709249120007,0.6435557370530283,0.5671113256024954,0.6941477776016818,0.7051582254566058,0.6340546193989349,0.6030036880717479,0.6956096770853799,0.6849726360707448,0.6417384371293761
415,0.6588769310513245,0.6785315301900462,0.9000805025678004,0.5484669952839047,0.6368046392686286,0.6925327477964787,0.5793721042456015,0.9055192570364826,0.8829489026591053,0.9304183205445499,0.8315675695229063,0.8806309089985068,0.6670860731113603,0.9060966780441725,0.8942034456076989,0.7728757737285712
416,0.8679003437141839,0.39167907738906327,0.7337055531610386,0.6331545261239919,0.6159341796425698,0.6436076828049024,0.6376096012107559,0.7059660648859812,0.6924090316212268,0.6322137449782143,0.6613514437144061,0.7401822981756857,0.763691822786291,0.6542009286295443,0.6945717398811629,0.6712118692479346
417,0.7536563290007334,0.04066891995392695,0.5631789836004926,0.3014510450110496,0.7334687629682485,0.6578530503934041,0.6350547338731095,0.5140673372213562,0.622629656650022,0.0976980163474619,0.7438114003890174,0.7030981669366886,0.6677359887644833,0.7477995918441732,0.5077637589024663,0.5526623827904422
418,0.8558905029136296,0.1479761142712076,0.8360203240680375,0.6364904656720073,0.7960484549107991,0.7661340482070701,0.8135074470478101,0.8367890237181096,0.8471138431446132,0.8729002473678363,0.8281318430179356,0.7421413287850718,0.8145228005026106,0.854191786311489,0.8453657344007101,0.7662149309559292
419,0.7089493761750708,0.4923212988830353,0.49616652733821276,0.2743767088001447,0.2395662254859821,0.5805445352857674,0.523402190269497,0.5842090794957101,0.5101647551131587,0.35994125425482537,0.7105342974483106,0.5710915376093489,0.6338984860729996,0.4674911356940994,0.44324284648159656,0.5063933502938507
420,0.7878670057046495,0.27478035058561673,0.6419921125956012,0.7501011585357801,0.7012246105433465,0.7606062606157297,0.7385806243036812,0.805023614226897,0.8140886954156712,0.780403248183378,0.7953735041137856,0.8248358757281187,0.7230521346359923,0.8353776364048774,0.8756829962487187,0.7405993218561229
421,0.4315949345926114,0.10220753519782835,0.27431907750121104,0.31247795730416117,0.3198146895060508,0.23421068154553487,0.21648946291253804,0.2502288953542385,0.4488012067701858,0.4653535226801664,0.23008345467756577,0.33440101629994945,0.3728795634198555,0.4612591752063371,0.4475268019505529,0.3267765316612525
422,0.5534399042777863,0.09447500369088362,0.5674471117568529,0.7148074057170098,0.5826791626453091,0.6398442865520694,0.5897554097608958,0.6216196511165839,0.36742304875148973,0.5684571079007086,0.7142136640331117,0.6981168314881104,0.7184146822163053,0.6798744331900456,0.7298039798620289,0.5893581121972793
423,0.889973161685155,0.8502065603433824,0.7231817944537393,0.7813588349246698,0.8118411547415307,0.8460027988711283,0.8626867660547725,0.8865919747769878,0.8876430766871793,0.8384180411217612,0.7686350030862273,0.819707997912554,0.9140572553700396,0.8176597550590289,0.7810219954184607,0.8319324113671079
424,0.5228241697209962,0.4074096570557196,0.5611209180828239,0.5077305246596601,0.6098368784130797,0.5793377120823112,0.5687114361742464,0.626539295858191,0.5212874418819327,0.6623523751226753,0.5638547539224447,0.5433884128527741,0.6227172996647677,0.4458301414162029,0.5532501259221209,0.5530794095219964
425,0.8398737674544915,0.4576231279279694,0.7200138887732856,0.7508316349135095,0.7479646932388496,0.7831584390738876,0.767861275786436,0.8025197473855649,0.787643696040636,0.8159942647071778,0.7912013741027928,0.8105161852566701,0.7291420901088158,0.8084552323200489,0.7828823710177425,0.759712119207192
426,0.8590271930174707,0.044210828469971646,0.33653427258130775,0.11557178105337287,0.2248220942207303,0.4024856298398174,0.3198926004846759,0.38292017864372746,0.1981868075117509,0.2638213781123155,0.5620722349057338,0.2585756782558199,0.29720792029103293,0.16967230328719024,0.5835848505391166,0.3345723834142689
